TransactionType,Location,Channel,CustomerOccupation,TransactionDuration,LoginAttempts,AccountBalance,TransactionAmount_binned,CustomerAge_binned,Target
1,1,1,0,0.6362283989167787,-0.2046294076264745,1.4562898759413714,1,3,0
1,35,2,1,1.6923972116558488,-0.2046294076264745,-0.7384118456240221,0,3,2
1,36,0,0,2.3346620302133916,-0.2046294076264745,1.9963546355746247,1,4,2
1,20,1,1,-1.0764777839033348,-0.2046294076264745,-0.5940902552823536,1,1,1
1,35,2,1,-0.8195718564803178,-0.2046294076264745,-0.3925301243459371,0,2,2
1,15,0,1,0.5077754352052702,-0.2046294076264745,-0.7678945564965577,0,2,1
1,15,0,2,1.5496716964208392,-0.2046294076264745,-0.5203886099915056,1,4,1
1,38,1,1,1.9921207936493686,-0.2046294076264745,0.4321749413874369,2,2,2
1,22,0,3,-1.4475641235143595,-0.2046294076264745,-1.12054010944218,2,1,1
1,26,1,2,-1.1478405415208397,-0.2046294076264745,0.08066610218563831,2,4,1
1,24,0,1,0.3507773684467598,-0.2046294076264745,0.6039880690910155,1,3,1
1,14,2,1,0.2365969562587522,-0.2046294076264745,0.3204151962130859,2,2,0
1,4,2,3,-1.2620209537088471,-0.2046294076264745,-0.9770293577981374,2,1,0
1,7,0,0,0.25086950778225314,-0.2046294076264745,2.1900142210996805,0,1,0
1,5,2,0,-0.776754201909815,-0.2046294076264745,-0.9688850475884396,2,2,0
1,23,0,1,0.12241654407074462,-0.2046294076264745,-0.7948652069736006,0,2,1
1,7,2,0,0.051053786453239894,-0.2046294076264745,0.8316489950661993,2,4,0
0,37,1,3,0.836044120245792,-0.2046294076264745,-0.8831799104384339,0,0,2
1,29,0,0,1.5353991448973383,-0.2046294076264745,1.721516240312893,2,4,1
1,6,0,3,0.3793224714937617,-0.2046294076264745,-1.1614310128768823,0,0,0
1,2,1,2,0.6505009504402797,-0.2046294076264745,0.07931128309593416,0,3,0
1,31,2,2,1.5924893509913423,-0.2046294076264745,-0.8210275846982633,0,3,2
1,7,0,2,0.20805185321175032,-0.2046294076264745,-0.10772816369534031,0,4,0
2,33,0,1,0.25086950778225314,-0.2046294076264745,-1.192969045891185,1,1,2
1,10,0,2,-0.6197561351513046,-0.2046294076264745,-0.19236843356840078,0,4,0
1,28,0,2,-0.41994041382229136,-0.2046294076264745,-0.46024798532392575,2,4,1
1,14,0,2,0.03678123492973895,-0.2046294076264745,-0.19410301255446125,1,3,0
1,36,1,3,-1.290566056755849,-0.2046294076264745,-0.9222233332962672,2,1,2
1,37,0,2,-0.10594428030527052,-0.2046294076264745,0.21788515608734335,2,4,2
0,10,1,1,0.051053786453239894,-0.2046294076264745,0.40690551260826086,2,2,0
1,28,0,3,0.33650481692325884,-0.2046294076264745,-1.1009722109988418,2,0,1
0,9,1,0,2.420297339354397,-0.2046294076264745,2.2710852611360393,2,2,0
1,0,2,3,0.564865641299274,-0.2046294076264745,-1.0895306611484818,2,0,0
1,1,0,0,-0.3771227592517885,-0.2046294076264745,-1.0462842199782714,0,4,0
1,12,1,0,2.5344777515424046,-0.2046294076264745,2.1128639453986766,0,2,0
1,28,2,0,-1.1906581960913425,-0.2046294076264745,0.863559090141121,2,1,1
1,23,0,2,-1.1906581960913425,-0.2046294076264745,0.29950274246102615,2,3,1
1,2,0,0,-0.2914874501107828,-0.2046294076264745,-1.188624900590297,1,2,0
0,31,0,3,0.564865641299274,-0.2046294076264745,-1.023955364450612,1,0,2
1,31,1,1,0.3507773684467598,-0.2046294076264745,0.8513272291551003,2,3,2
0,10,2,1,0.40786757454076356,-0.2046294076264745,0.8286340094025587,1,2,0
1,27,1,2,-0.34857765620478665,-0.2046294076264745,0.5308381020279828,1,3,1
1,20,2,2,-0.7053914442923103,-0.2046294076264745,-0.8778837994514093,1,4,1
1,35,0,3,0.5791381928227749,-0.2046294076264745,-0.8770062461773965,1,1,2
1,12,2,1,-0.7339365473393122,-0.2046294076264745,0.2952817625319295,1,2,0
1,41,1,1,0.7075911565342834,-0.2046294076264745,0.8682906931741025,1,2,2
1,39,0,0,-1.047932680856333,-0.2046294076264745,-0.9856611976045091,1,2,2
1,19,2,1,1.7780325207968544,-0.2046294076264745,-0.29606341283566906,2,3,1
1,29,0,3,1.8351227268908583,-0.2046294076264745,-1.1898924775416488,0,0,1
0,38,2,3,0.051053786453239894,-0.2046294076264745,-0.8316788234129626,2,0,2
1,41,2,1,-0.6625737897218075,-0.2046294076264745,-0.5121750192601752,2,2,2
0,41,2,3,0.293687162352756,-0.2046294076264745,-0.8395126542479368,2,0,2
1,8,1,2,2.3346620302133916,-0.2046294076264745,0.6631023156603348,1,4,0
1,7,0,0,1.2784932174743213,-0.2046294076264745,0.6330576627790014,0,1,0
1,5,1,2,1.9778482421258676,-0.2046294076264745,0.3923052841605039,2,4,0
0,22,1,0,0.4221401260642645,-0.2046294076264745,0.6488792811636885,2,3,1
1,24,0,3,0.7361362595812854,-0.2046294076264745,-1.276993488905289,2,0,1
1,17,2,3,0.1509616471177465,-0.2046294076264745,-1.23001103145741,2,0,1
0,34,3,0,1.4354912842328318,-0.2046294076264745,1.9370889982358122,2,2,2
1,30,1,0,-1.347656262849853,-0.2046294076264745,0.7730222780935537,0,2,2
1,25,0,0,0.33650481692325884,-0.2046294076264745,-1.130988638482473,0,2,1
1,39,1,1,0.12241654407074462,-0.2046294076264745,0.6497055155327883,2,1,2
1,7,0,1,0.3793224714937617,-0.2046294076264745,0.7713980347530561,0,2,0
1,21,0,0,0.3507773684467598,-0.2046294076264745,0.25344145935633605,2,2,1
1,33,1,2,1.2071304598568167,-0.2046294076264745,-0.6548338770826615,2,4,2
0,40,1,0,-1.033660129332832,-0.2046294076264745,1.7428418112495023,0,3,2
0,29,0,0,-0.8338444080038188,-0.2046294076264745,0.5086837307770277,0,4,1
1,9,2,1,0.06532633797674084,-0.2046294076264745,-0.18749570354690864,2,3,0
0,35,0,3,2.16339141193138,-0.2046294076264745,-0.9711353815688759,2,0,2
1,37,0,3,0.8645892232927939,-0.2046294076264745,-0.984152421800066,2,0,2
1,9,1,4,-0.4056678622987904,-0.2046294076264745,-0.863093691055474,1,3,0
1,28,1,2,2.1063012058373762,-0.2046294076264745,-0.5603839985354755,2,4,1
1,18,3,1,-0.8338444080038188,-0.2046294076264745,0.9783800079935341,0,1,1
0,0,2,0,-1.1621130930443406,-0.2046294076264745,0.2217366399010663,0,3,0
1,12,0,2,-0.2772148985872819,-0.2046294076264745,0.6577754133303623,2,4,0
1,23,0,1,0.3507773684467598,-0.2046294076264745,-0.11693990712722933,2,2,1
1,5,1,2,1.877940381461361,-0.2046294076264745,0.11948885375234529,0,3,0
1,27,1,1,-0.41994041382229136,-0.2046294076264745,-0.4671118888560435,1,1,1
1,11,0,1,0.16523419864124747,-0.2046294076264745,0.7402269319088818,1,3,0
1,7,2,3,0.3935950230172626,-0.2046294076264745,-1.0313940397177557,0,0,0
1,40,1,1,0.051053786453239894,-0.2046294076264745,-0.43059079017468577,2,1,2
1,41,2,0,-1.2477484021853462,-0.2046294076264745,-1.2237937461271964,1,3,2
1,33,0,2,-0.8909346140978226,-0.2046294076264745,-0.31208774089476266,1,3,2
1,30,0,2,1.8208501753673574,-0.2046294076264745,0.06299700322408196,0,4,2
1,15,2,1,2.3917522363073953,-0.2046294076264745,-1.150992747617572,0,1,1
1,19,1,0,1.8351227268908583,-0.2046294076264745,0.591548366540097,2,1,1
0,4,1,1,-0.505575722963297,-0.2046294076264745,0.1287647458153756,2,1,0
0,10,1,3,-1.0764777839033348,-0.2046294076264745,-0.8001279606724319,0,0,0
1,19,0,1,-0.13448938335227242,-0.2046294076264745,-1.195742832701734,1,2,1
1,42,0,2,0.6647735019637806,-0.2046294076264745,-0.7543053104755874,1,4,2
1,33,1,1,0.7218637080577844,-0.2046294076264745,0.3435035715334582,1,2,2
0,29,2,2,-0.17730703792277525,-0.2046294076264745,0.6672052621081315,0,4,1
1,31,2,1,0.22232440473525125,-0.2046294076264745,0.10646668163066395,0,2,2
1,34,2,0,-0.1915795894462762,-0.2046294076264745,1.2384539543117876,2,1,2
1,20,0,1,0.4364126775877655,-0.2046294076264745,0.48844098873408287,1,1,1
0,16,1,2,0.3650499199702607,-0.2046294076264745,-0.6292052159690943,2,3,1
0,2,1,1,0.564865641299274,-0.2046294076264745,1.1025178730329082,0,3,0
1,31,1,2,0.4792303321582683,-0.2046294076264745,0.5794961217212721,2,4,2
1,24,2,3,-0.09167172878176957,-0.2046294076264745,-1.244126296253739,2,0,1
1,7,2,0,-1.2192032991383444,-0.2046294076264745,1.2542909683679486,2,1,0
0,34,0,2,-1.2049307476148434,-0.2046294076264745,0.6770764534681529,1,4,2
1,14,1,1,1.9778482421258676,-0.2046294076264745,1.1497158698814218,1,1,0
1,4,1,3,-1.4047464689438567,-0.2046294076264745,-0.9709608972921717,1,0,0
1,22,0,0,2.0063933451728695,-0.2046294076264745,1.6708131622588194,1,2,1
1,12,0,3,-0.2772148985872819,-0.2046294076264745,-1.2687568046667475,0,0,0
1,13,2,3,1.5924893509913423,-0.2046294076264745,-1.2708788413849015,0,1,0
1,25,0,1,0.5791381928227749,-0.2046294076264745,0.5188859290737381,1,3,1
1,21,1,3,0.3793224714937617,-0.2046294076264745,-1.191701468939833,1,1,1
1,2,2,2,0.3507773684467598,-0.2046294076264745,0.6168691142241861,1,4,0
1,11,0,3,2.3203894786898904,-0.2046294076264745,-1.07605431671832,0,0,0
1,5,0,0,-1.0764777839033348,-0.2046294076264745,0.7441733556966939,2,2,0
1,30,2,1,-0.3200325531577847,-0.2046294076264745,-0.5958735872280814,1,2,2
0,26,1,2,-0.17730703792277525,-0.2046294076264745,-0.8560142481227215,2,3,1
1,25,1,2,2.0777561027903744,-0.2046294076264745,0.6763066698944574,0,4,1
1,11,2,4,-0.9052071656213235,-0.2046294076264745,-0.15310433941944143,1,4,0
1,1,2,2,-0.4056678622987904,-0.2046294076264745,-0.7947805307804942,0,4,0
2,29,0,3,-0.4484855168692932,-0.2046294076264745,-0.8092781214184251,1,0,1
1,18,2,2,0.2651420593057541,-0.2046294076264745,-0.3173633243198221,2,4,1
1,36,1,3,0.2365969562587522,-0.2046294076264745,-0.8527067447010768,0,0,2
1,38,0,3,1.8493952784143592,-0.2046294076264745,-1.1295209178019603,0,1,2
1,14,0,0,1.649579557085346,-0.2046294076264745,1.806738979756716,0,1,0
1,13,0,3,-1.1906581960913425,-0.2046294076264745,-0.9153286384212015,1,0,0
1,18,0,0,-0.4484855168692932,-0.2046294076264745,0.5374915980499569,0,2,1
0,43,2,1,-0.9480248201918264,-0.2046294076264745,1.0658633451987765,1,3,2
1,9,2,2,-1.1906581960913425,-0.2046294076264745,0.3521354113398297,1,4,0
1,41,0,2,2.2775718241193874,-0.2046294076264745,-0.2897101324074359,2,4,2
1,8,0,1,-1.033660129332832,-0.2046294076264745,-1.206163136344325,0,3,0
0,7,2,2,0.7504088111047863,-0.2046294076264745,-0.08154269246346696,1,3,0
0,33,1,3,-0.20585214096977716,-0.2046294076264745,-1.2488117122722986,1,1,2
1,28,0,3,0.6933186050107825,-0.2046294076264745,-1.0405698599162054,0,0,1
1,27,2,2,-0.5912110321043027,-0.2046294076264745,0.38952636545946334,1,3,1
1,13,2,3,2.0063933451728695,-0.2046294076264745,-0.8857022346149093,0,0,0
0,29,2,2,-0.8623895110508207,-0.2046294076264745,0.10021860495750269,2,3,1
1,28,0,3,-0.4484855168692932,-0.2046294076264745,-1.2319739795703335,2,0,1
0,14,1,2,0.4221401260642645,-0.2046294076264745,-0.6845577868082885,0,4,0
1,28,0,0,0.8788617748162948,-0.2046294076264745,1.475303530211649,0,3,1
1,30,2,2,-1.5331994326553653,-0.2046294076264745,0.07734576903776515,1,3,2
1,25,0,2,0.10814399254724368,-0.2046294076264745,-0.3063733808326968,0,3,1
1,28,1,1,-0.39139531077528944,-0.2046294076264745,0.5649959651380955,2,3,1
1,26,0,1,-0.8766620625743217,-0.2046294076264745,-0.3522293883177347,0,2,1
1,12,0,3,1.5353991448973383,-0.2046294076264745,-1.1926021157210567,0,0,0
1,25,2,0,0.7218637080577844,-0.2046294076264745,1.2519046392894928,2,3,1
1,23,0,2,0.27941461082925506,-0.2046294076264745,0.007120979554774882,2,3,1
1,18,0,0,0.12241654407074462,-0.2046294076264745,0.054716697916364694,0,1,1
1,33,1,3,-0.5769384805808018,-0.2046294076264745,-0.8922094717578816,1,0,2
1,9,1,2,0.836044120245792,-0.2046294076264745,0.7233327484115123,2,4,0
1,11,2,1,-0.07739917725826863,-0.2046294076264745,-0.30425647600503425,0,3,0
1,6,0,3,-1.0622052323798339,-0.2046294076264745,-1.1610743464877369,0,1,0
0,4,1,1,-0.8481169595273198,-0.2046294076264745,0.8735791063253904,2,1,0
0,30,1,2,0.6933186050107825,-0.2046294076264745,-0.6958453799439094,2,4,2
1,8,1,3,-0.07739917725826863,-0.2046294076264745,0.4267094780141992,0,0,0
1,30,1,0,0.293687162352756,-0.2046294076264745,0.10686696908898567,2,2,2
2,40,1,0,-0.9622973717153274,-0.2046294076264745,0.9996876173134244,2,2,2
1,10,1,1,-0.8909346140978226,-0.2046294076264745,0.22617059328555203,2,3,0
1,33,2,2,-0.006036419640763895,-0.2046294076264745,0.09112746095215936,0,4,2
1,29,0,1,0.32223226539975786,-0.2046294076264745,0.14474032091480188,2,2,1
0,35,3,0,0.550593089775773,-0.2046294076264745,2.326484018989655,1,2,2
0,14,2,0,0.9930421870043024,-0.2046294076264745,1.2269482558302862,1,2,0
2,3,1,1,-0.12021683182877146,-0.2046294076264745,-0.7391457059642783,0,2,0
1,12,0,2,-1.105022886950337,-0.2046294076264745,0.673843362458632,1,3,0
0,26,1,3,-0.7339365473393122,-0.2046294076264745,-1.2014469289828176,2,0,1
1,43,0,4,-0.9480248201918264,-0.2046294076264745,0.23901571518528353,1,3,2
1,1,0,3,0.5934107443462758,-0.2046294076264745,-1.075451319585592,0,0,0
1,36,0,1,-0.9194797171448245,-0.2046294076264745,-1.197246476615686,0,2,2
1,19,2,0,2.191936514978382,-0.2046294076264745,1.4535853696524548,1,2,1
1,37,2,1,0.8217715687222911,-0.2046294076264745,-0.7857407056800639,0,2,2
1,18,0,2,0.32223226539975786,-0.2046294076264745,-1.0455016066783478,0,4,1
0,11,1,2,-0.6768463412453084,-0.2046294076264745,0.44677516983519383,1,2,0
1,4,0,3,0.5363205382522721,-0.2046294076264745,-1.1530275421973737,0,0,0
1,35,1,0,-0.505575722963297,-0.2046294076264745,1.5927827673385573,2,1,2
1,6,1,0,0.19377930168824936,-0.2046294076264745,2.411311602865648,2,3,0
1,21,2,1,-0.7053914442923103,-0.2046294076264745,-0.0025064470069094172,2,3,1
1,28,2,0,-1.0622052323798339,-0.2046294076264745,2.2272640482308033,0,3,1
1,23,2,1,1.1357677022393118,-0.2046294076264745,-0.6953835097996921,0,2,1
1,25,2,2,-0.33430510468128566,-0.2046294076264745,-0.5228031644676637,2,3,1
1,0,2,3,-0.9622973717153274,-0.2046294076264745,0.698440513583447,2,1,0
1,26,1,3,-0.505575722963297,-0.2046294076264745,-1.2057397553787923,0,0,1
1,33,1,1,0.22232440473525125,-0.2046294076264745,0.2574571636657808,0,2,2
1,30,0,2,-0.5626659290573008,-0.2046294076264745,0.24483784494766667,2,4,2
1,39,1,1,-1.290566056755849,-0.2046294076264745,0.5716905162840002,1,3,2
0,29,2,3,0.12241654407074462,-0.2046294076264745,-0.9937208316211005,0,0,1
1,23,0,3,0.07959888950024178,-0.2046294076264745,-0.9389712579146344,0,0,1
1,8,1,3,-0.8052993049568169,-0.2046294076264745,-0.9331132049188121,1,0,0
1,25,1,3,0.16523419864124747,-0.2046294076264745,-0.8134837056760479,2,0,1
1,24,2,3,1.7780325207968544,-0.2046294076264745,-0.8707453397780067,0,1,1
1,12,0,0,1.4354912842328318,-0.2046294076264745,-1.0983831722459794,2,3,0
1,40,2,1,-1.2192032991383444,-0.2046294076264745,0.6627122919829957,0,1,2
0,5,2,4,-0.6483012381983065,-0.2046294076264745,0.48526948041045775,1,4,0
1,7,3,2,0.564865641299274,-0.2046294076264745,0.3264528653761038,0,4,0
1,6,2,1,0.80749901719879,-0.2046294076264745,0.09201271206190907,1,1,0
1,27,1,1,-0.9337522686683254,-0.2046294076264745,0.8952023269104952,2,1,1
1,23,2,3,0.8503166717692929,-0.2046294076264745,-1.2703759161167538,2,0,1
0,39,2,1,0.564865641299274,-0.2046294076264745,1.0924414060532346,1,2,2
0,26,2,1,-0.8052993049568169,-0.2046294076264745,0.8871452588391495,0,3,1
0,6,0,1,-0.2772148985872819,-0.2046294076264745,-1.178117354809354,0,2,0
1,15,0,1,-0.8338444080038188,-0.2046294076264745,-1.0973952833264036,0,1,1
0,36,1,3,0.8503166717692929,-0.2046294076264745,-1.218495069194926,2,0,2
1,42,1,0,0.3507773684467598,-0.2046294076264745,0.8836812327575201,0,1,2
1,13,0,3,1.1785853568098148,-0.2046294076264745,-0.9067712110269539,1,0,0
1,5,1,3,0.7361362595812854,-0.2046294076264745,-1.2789051181132993,2,1,0
1,5,2,0,-1.2192032991383444,-0.2046294076264745,0.34921793159552394,1,2,0
1,31,0,0,2.2490267210723855,-0.2046294076264745,0.6092456908993554,1,3,2
1,14,1,1,0.7504088111047863,-0.2046294076264745,0.7372453035334349,2,3,0
1,16,0,0,0.07959888950024178,-0.2046294076264745,0.5667074506169449,0,4,1
1,29,0,0,0.3650499199702607,-0.2046294076264745,1.2357571458586079,1,1,1
1,2,1,3,-0.7339365473393122,-0.2046294076264745,-0.8422607816060295,0,0,0
0,11,0,1,-1.3048386082793502,-0.2046294076264745,-0.539137971901481,1,1,0
1,17,2,0,0.25086950778225314,-0.2046294076264745,0.5350924392452728,0,1,1
1,2,1,0,-0.09167172878176957,-0.2046294076264745,1.5054251614503518,2,4,0
0,13,1,3,0.9644970839573005,-0.2046294076264745,-1.0892663687881796,0,0,0
0,41,1,2,-1.1478405415208397,-0.2046294076264745,-0.3438746705978934,1,4,2
1,40,0,0,-0.8481169595273198,-0.2046294076264745,0.40653088460239595,2,4,2
1,41,2,0,2.3061169271663897,-0.2046294076264745,1.1027282805430514,1,1,2
1,13,2,1,-0.8766620625743217,-0.2046294076264745,0.28222366717680897,1,1,0
1,15,1,3,-0.06312662573476768,-0.2046294076264745,-1.2174532954251915,0,0,1
0,3,1,3,-0.8052993049568169,-0.2046294076264745,-0.8852839855398682,1,1,0
1,10,0,0,0.40786757454076356,-0.2046294076264745,-1.129472164842293,2,3,0
0,20,2,2,-1.1621130930443406,-0.2046294076264745,-0.6954194330331313,0,4,1
0,41,1,2,-0.6625737897218075,-0.2046294076264745,0.2165482986143589,2,2,2
1,28,1,3,-0.8766620625743217,-0.2046294076264745,-1.1065454440723967,2,0,1
0,3,0,1,0.2365969562587522,-0.2046294076264745,0.15351328770968425,2,2,0
1,0,2,3,-1.5189268811318644,-0.2046294076264745,-1.0738758292047619,1,0,0
0,34,1,1,1.7637599692733534,-0.2046294076264745,0.5778102956948789,2,2,2
1,26,1,2,0.6505009504402797,-0.2046294076264745,0.18627271066091694,0,2,1
0,12,2,1,0.5077754352052702,-0.2046294076264745,0.0009088261150525959,2,0,0
1,39,0,2,-0.12021683182877146,-0.2046294076264745,-0.37780159863589746,1,4,2
1,10,0,0,1.4783089388033346,-0.2046294076264745,-0.9651156740225776,1,4,0
1,14,2,0,0.3079597138762569,-0.2046294076264745,0.5610238818978268,2,1,0
1,9,0,3,0.80749901719879,-0.2046294076264745,-0.9262749608391508,1,0,0
1,5,0,2,-1.4618366750378604,-0.2046294076264745,0.21289439258455123,0,4,0
1,22,2,1,0.6790460534872815,-0.2046294076264745,-1.0822587723223054,1,3,1
0,19,1,0,-1.5617445357023672,-0.2046294076264745,0.1425797950179633,1,4,1
1,17,2,3,-0.534120826010299,-0.2046294076264745,-1.0395871028871209,2,0,1
1,30,1,3,0.5791381928227749,-0.2046294076264745,-0.9033405422335177,0,0,2
1,42,2,0,-1.2192032991383444,-0.2046294076264745,0.27159295602407496,1,2,2
1,8,1,2,0.5363205382522721,-0.2046294076264745,0.224323112708683,1,3,0
1,41,2,0,-1.1763856445678416,-0.2046294076264745,2.481241308645388,1,4,2
0,9,1,2,-0.3771227592517885,-0.2046294076264745,-0.10395879012947837,2,4,0
1,18,2,3,-0.534120826010299,-0.2046294076264745,-0.8486705128296669,0,0,1
1,21,2,0,0.5934107443462758,-0.2046294076264745,2.0854160291059425,1,3,1
0,40,1,3,-0.505575722963297,-0.2046294076264745,-1.0051752111976888,2,1,2
1,24,1,3,-0.6625737897218075,-0.2046294076264745,-0.9507771719898771,1,1,1
1,13,0,3,2.0492109997433725,-0.2046294076264745,-1.242342964308011,2,0,0
1,25,0,4,0.40786757454076356,-0.2046294076264745,1.104852883206451,2,2,1
1,9,1,1,1.335583423568325,-0.2046294076264745,1.1388183004231398,0,2,0
1,5,1,1,0.564865641299274,-0.2046294076264745,-1.0374034834830714,2,2,0
1,27,0,1,0.008236131882737053,-0.2046294076264745,1.0932984317652823,2,2,1
0,6,2,2,-0.33430510468128566,-0.2046294076264745,-0.2207375242043236,0,4,0
1,28,0,4,-0.10594428030527052,-0.2046294076264745,0.4792138496307201,0,3,1
1,33,2,0,-1.019387577809331,-0.2046294076264745,1.3780388097299834,1,3,2
1,10,2,0,-0.7339365473393122,-0.2046294076264745,1.1481660389530481,2,1,0
1,10,0,0,-0.1915795894462762,-0.2046294076264745,-0.99438797738497,0,2,0
1,36,1,3,-1.3762013658968548,-0.2046294076264745,-0.9926380027274354,0,0,2
1,7,1,3,0.7075911565342834,-0.2046294076264745,-1.0451577700154304,2,0,0
1,19,1,2,2.3203894786898904,-0.2046294076264745,0.16530637205869855,1,4,1
1,28,2,3,0.9074068778632967,-0.2046294076264745,-0.9156724750841189,1,0,1
1,12,0,0,-0.24866979554028,-0.2046294076264745,0.9561306967684902,1,1,0
0,24,2,2,0.836044120245792,-0.2046294076264745,0.28904138369450516,0,3,1
1,24,1,0,-0.4627580683927942,-0.2046294076264745,1.0160455182544526,1,4,1
1,13,0,2,-0.16303448639927431,-0.2046294076264745,0.6281156522358766,1,4,0
0,13,1,3,1.649579557085346,-0.2046294076264745,-1.1339959263103767,0,0,0
0,20,2,1,-0.5483933775337999,-0.2046294076264745,-0.7279248274050444,2,2,1
0,35,0,1,0.7075911565342834,-0.2046294076264745,-0.5958941147900466,2,1,2
1,0,2,1,0.27941461082925506,-0.2046294076264745,1.2048477694294897,1,1,0
1,37,0,2,0.7361362595812854,-0.2046294076264745,0.3106466426628907,2,3,2
1,28,0,0,0.32223226539975786,-0.2046294076264745,2.1278259721260704,2,4,1
1,33,1,2,-1.3048386082793502,-0.2046294076264745,-0.5061707073853506,0,4,2
0,11,2,0,-1.0622052323798339,-0.2046294076264745,1.3455359813033159,0,1,0
0,27,1,3,1.8208501753673574,-0.2046294076264745,-1.1935771749144044,0,0,1
1,30,0,1,-0.34857765620478665,-0.2046294076264745,0.14281073009007184,0,3,2
0,1,1,2,-1.1906581960913425,-0.2046294076264745,-0.2753562347032614,0,4,0
1,1,1,3,1.6923972116558488,-0.2046294076264745,-1.2554985655824662,2,0,0
1,27,2,2,-0.6340286866748056,-0.2046294076264745,-0.37942071008590356,1,3,1
0,4,2,1,-0.33430510468128566,-0.2046294076264745,0.5303916275552392,2,2,0
0,23,2,2,-1.1763856445678416,-0.2046294076264745,-0.9554882474608931,0,4,1
0,4,0,2,-0.7053914442923103,-0.2046294076264745,-0.028414796152252658,0,4,0
1,8,0,3,-0.7482090988628132,-0.2046294076264745,1.0586273796060395,0,0,0
1,22,0,3,-0.47703061991629514,-0.2046294076264745,-1.1410805011336203,1,0,1
0,4,1,0,-0.04885407421126674,-0.2046294076264745,1.6006884446404093,2,2,0
1,11,0,1,-1.1763856445678416,-0.2046294076264745,0.5441630556886508,0,2,0
1,7,1,1,0.10814399254724368,-0.2046294076264745,-0.7861871801528072,2,1,0
1,27,0,0,-0.07739917725826863,-0.2046294076264745,0.9626995165973581,1,4,1
1,0,1,3,0.80749901719879,-0.2046294076264745,-0.3091882227671765,1,0,0
1,39,0,1,2.063483551266873,-0.2046294076264745,0.12162628614197298,0,0,2
1,25,2,1,-0.020308971164264843,-0.2046294076264745,-1.199499376541368,2,2,1
1,31,2,3,-1.019387577809331,-0.2046294076264745,-1.155660202019412,1,1,2
0,17,1,2,-1.1478405415208397,-0.2046294076264745,-0.6978622129069915,1,4,1
0,18,1,2,-1.0622052323798339,-0.2046294076264745,-0.3075537156456964,0,3,1
1,11,1,3,-0.7053914442923103,-0.2046294076264745,-1.1020935290711915,2,1,0
1,39,1,3,-0.2772148985872819,-0.2046294076264745,-1.2339625871357134,2,0,2
0,30,2,0,-1.019387577809331,-0.2046294076264745,1.1392750386768657,1,1,2
0,15,1,1,-0.9052071656213235,-0.2046294076264745,-0.5334005183322044,1,3,1
1,17,0,1,0.2651420593057541,-0.2046294076264745,0.1031206890303344,1,2,1
1,35,1,0,-0.505575722963297,-0.2046294076264745,-0.8817686405533255,1,1,2
1,20,1,2,0.16523419864124747,-0.2046294076264745,-0.2714483000941342,1,3,1
1,36,0,0,-0.9480248201918264,-0.2046294076264745,1.2281901733291816,2,1,2
1,24,1,3,0.13668909559424558,-0.2046294076264745,-1.1179048836748962,0,0,1
1,33,1,1,1.8208501753673574,-0.2046294076264745,-0.6396126898854568,1,2,2
1,32,0,0,0.5934107443462758,-0.2046294076264745,1.5336146359190792,0,1,2
1,43,0,2,-0.5769384805808018,-0.2046294076264745,-0.7542026726657615,0,4,2
0,41,1,1,0.5791381928227749,-0.2046294076264745,0.7032388311928156,2,2,2
0,28,1,1,0.6219558473932778,-0.2046294076264745,0.805761173482821,0,2,1
1,40,3,3,0.25086950778225314,-0.2046294076264745,-1.0877781205457018,0,0,2
2,30,3,0,-1.333383711326352,-0.2046294076264745,0.238584636384014,1,1,2
1,5,1,1,-0.17730703792277525,-0.2046294076264745,-0.6023089779041754,1,1,0
1,10,2,1,0.8503166717692929,-0.2046294076264745,0.7846203506038985,2,3,0
1,34,0,0,-0.2772148985872819,-0.2046294076264745,0.07384068783220524,2,1,2
1,22,2,3,0.32223226539975786,-0.2046294076264745,-0.4016777191466847,1,1,1
2,32,2,3,-1.1906581960913425,-0.2046294076264745,-1.2708121268085144,2,1,2
0,32,1,3,-0.17730703792277525,-0.2046294076264745,-1.1190569930901935,2,0,2
0,20,2,1,0.80749901719879,-0.2046294076264745,-0.6808987488879894,2,2,1
0,12,1,1,-1.4047464689438567,-0.2046294076264745,-1.1917066008303243,1,2,0
0,24,2,0,-0.5769384805808018,-0.2046294076264745,0.8539906803200867,0,3,1
1,32,2,1,0.6933186050107825,-0.2046294076264745,-0.335440408575437,0,3,2
1,1,0,1,-0.6054835836278036,-0.2046294076264745,0.2617191987188079,2,2,0
1,18,1,0,0.8788617748162948,-0.2046294076264745,0.946713677716949,0,2,1
0,15,2,0,0.10814399254724368,-0.2046294076264745,2.5065004736435816,0,4,1
1,7,0,2,0.22232440473525125,-0.2046294076264745,-1.0281994378869197,1,4,0
0,14,2,2,-1.276293505232348,-0.2046294076264745,-0.027739952552646285,2,3,0
1,27,1,2,-0.41994041382229136,-0.2046294076264745,0.727597349409785,0,3,1
1,39,0,3,-0.776754201909815,-0.2046294076264745,-1.2454246645480385,1,0,2
1,37,0,1,1.7209423147028506,-0.2046294076264745,-0.7695624209062312,0,2,2
1,13,0,1,-0.7624816503863141,-0.2046294076264745,0.09798366664854022,0,2,0
1,14,1,0,-0.3628502077282876,-0.2046294076264745,0.8590840816327047,0,2,0
0,38,2,2,2.4631149939248997,-0.2046294076264745,0.45093969896888636,1,2,2
1,22,1,1,1.1643128052863136,-0.2046294076264745,-0.01401214548841077,2,2,1
