TransactionType,Location,Channel,CustomerOccupation,TransactionDuration,LoginAttempts,AccountBalance,TransactionAmount_binned,CustomerAge_binned,Target
1,28,0,2,90.0,1.0,3319.76,882.0008108170784,116.01371681225102,1
1,14,0,2,122.0,1.0,4356.98,589.828639179945,98.17989856591713,0
1,36,1,3,29.000000000000014,1.0,1519.35,882.0008108170784,62.51226207324933,2
1,37,0,2,112.0,1.0,5962.58,882.0008108170784,116.01371681225102,2
0,10,1,1,123.0,1.0,6699.23,882.0008108170784,80.34608031958322,0
1,28,0,3,143.0,1.0,822.7299999999996,882.0008108170784,44.67844382691544,1
0,9,1,0,289.0,1.0,13964.31,882.0008108170784,80.34608031958322,0
1,0,2,3,159.0,1.0,867.3199999999997,882.0008108170784,44.67844382691544,0
1,1,0,0,93.0,1.0,1035.8600000000001,297.6564675428116,116.01371681225102,0
1,12,1,0,297.0,1.0,13347.69,297.6564675428116,80.34608031958322,0
1,28,2,0,36.0,1.0,8478.9,882.0008108170784,62.51226207324933,1
1,23,0,2,36.0,1.0,6280.66,882.0008108170784,98.17989856591713,1
1,2,0,0,99.0,1.0,481.1300000000001,589.828639179945,80.34608031958322,0
0,31,0,3,159.0,1.0,1122.8799999999997,589.828639179945,44.67844382691544,2
1,31,1,1,144.0,1.0,8431.23,882.0008108170784,98.17989856591713,2
0,10,2,1,148.0,1.0,8342.79,589.828639179945,80.34608031958322,0
1,27,1,2,95.0,1.0,7182.22,589.828639179945,98.17989856591713,1
1,20,2,2,70.0,1.0,1692.15,589.828639179945,116.01371681225102,1
1,35,0,3,160.0,1.0,1695.5699999999997,589.828639179945,62.51226207324933,2
1,12,2,1,68.0,1.0,6264.21,589.828639179945,80.34608031958322,0
1,41,1,1,169.0,1.0,8497.34,589.828639179945,80.34608031958322,2
1,39,0,0,46.0,1.0,1272.12,589.828639179945,80.34608031958322,2
1,19,2,1,244.0,1.0,3959.62,882.0008108170784,98.17989856591713,1
1,29,0,3,248.0,1.0,476.1899999999996,297.6564675428116,44.67844382691544,1
0,38,2,3,123.0,1.0,1872.2200000000003,882.0008108170784,44.67844382691544,2
1,41,2,1,73.0,1.0,3117.39,882.0008108170784,80.34608031958322,2
0,41,2,3,140.0,1.0,1841.69,882.0008108170784,44.67844382691544,2
1,8,1,2,283.0,1.0,7697.68,589.828639179945,116.01371681225102,0
1,7,0,0,209.0,1.0,7580.59,297.6564675428116,62.51226207324933,0
1,5,1,2,258.0,1.0,6642.33,882.0008108170784,116.01371681225102,0
0,22,1,0,149.0,1.0,7642.25,882.0008108170784,98.17989856591713,1
1,24,0,3,171.0,1.0,136.73999999999978,882.0008108170784,44.67844382691544,1
1,17,2,3,130.0,1.0,319.84000000000015,882.0008108170784,44.67844382691544,1
0,34,3,0,220.0,1.0,12662.66,882.0008108170784,80.34608031958322,2
1,30,1,0,25.0,1.0,8126.06,297.6564675428116,80.34608031958322,2
1,25,0,0,143.0,1.0,705.75,297.6564675428116,80.34608031958322,1
1,39,1,1,128.0,1.0,7645.47,882.0008108170784,62.51226207324933,2
1,7,0,1,146.0,1.0,8119.73,297.6564675428116,80.34608031958322,0
1,21,0,0,144.0,1.0,6101.15,882.0008108170784,80.34608031958322,1
1,33,1,2,204.0,1.0,2561.42,882.0008108170784,116.01371681225102,2
0,40,1,0,47.0,1.0,11905.64,297.6564675428116,98.17989856591713,2
0,29,0,0,61.00000000000001,1.0,7095.88,297.6564675428116,116.01371681225102,1
1,9,2,1,124.0,1.0,4382.73,882.0008108170784,98.17989856591713,0
0,35,0,3,271.0,1.0,1328.73,882.0008108170784,44.67844382691544,2
1,37,0,3,180.0,1.0,1278.0,882.0008108170784,44.67844382691544,2
1,9,1,4,91.0,1.0,1749.79,589.828639179945,98.17989856591713,0
1,28,1,2,267.0,1.0,2929.51,882.0008108170784,116.01371681225102,1
1,18,3,1,61.00000000000001,1.0,8926.38,297.6564675428116,62.51226207324933,1
0,0,2,0,38.0,1.0,5977.59,297.6564675428116,98.17989856591713,0
1,12,0,2,100.0,1.0,7676.92,882.0008108170784,116.01371681225102,0
1,23,0,1,144.0,1.0,4657.7,882.0008108170784,80.34608031958322,1
1,5,1,2,251.0,1.0,5579.11,297.6564675428116,98.17989856591713,0
1,27,1,1,90.0,1.0,3293.01,589.828639179945,62.51226207324933,1
1,11,0,1,131.0,1.0,7998.25,589.828639179945,98.17989856591713,0
1,7,2,3,147.0,1.0,1093.8900000000003,297.6564675428116,44.67844382691544,0
1,40,1,1,123.0,1.0,3435.34,882.0008108170784,62.51226207324933,2
1,41,2,0,32.0,1.0,344.0699999999997,589.828639179945,98.17989856591713,2
1,33,0,2,57.0,1.0,3897.17,589.828639179945,98.17989856591713,2
1,30,0,2,247.0,1.0,5358.95,297.6564675428116,116.01371681225102,2
1,15,2,1,287.0,1.0,627.79,297.6564675428116,62.51226207324933,1
1,19,1,0,248.0,1.0,7418.82,882.0008108170784,62.51226207324933,1
0,4,1,1,84.0,1.0,5615.26,882.0008108170784,62.51226207324933,0
0,10,1,3,44.0,1.0,1995.1800000000003,297.6564675428116,44.67844382691544,0
1,19,0,1,110.0,1.0,453.3900000000003,589.828639179945,80.34608031958322,1
1,42,0,2,166.0,1.0,2173.76,589.828639179945,116.01371681225102,2
1,33,1,1,170.0,1.0,6452.14,589.828639179945,80.34608031958322,2
0,29,2,2,107.0,1.0,7713.67,297.6564675428116,116.01371681225102,1
1,31,2,1,135.0,1.0,5528.36,297.6564675428116,80.34608031958322,2
1,34,2,0,106.0,1.0,9939.94,882.0008108170784,62.51226207324933,2
1,20,0,1,150.0,1.0,7016.99,589.828639179945,62.51226207324933,1
0,16,1,2,145.0,1.0,2661.3,882.0008108170784,98.17989856591713,1
0,2,1,1,159.0,1.0,9410.17,297.6564675428116,98.17989856591713,0
1,31,1,2,153.0,1.0,7371.85,882.0008108170784,116.01371681225102,2
1,24,2,3,113.0,1.0,264.8299999999999,882.0008108170784,44.67844382691544,1
1,7,2,0,34.0,1.0,10001.66,882.0008108170784,62.51226207324933,0
0,34,0,2,35.0,1.0,7752.14,589.828639179945,116.01371681225102,2
1,14,1,1,258.0,1.0,9594.11,589.828639179945,62.51226207324933,0
1,4,1,3,21.0,1.0,1329.4099999999999,589.828639179945,44.67844382691544,0
1,22,0,0,260.0,1.0,11624.93,589.828639179945,80.34608031958322,1
1,12,0,3,100.0,1.0,168.84000000000015,297.6564675428116,44.67844382691544,0
1,13,2,3,231.0,1.0,160.5699999999997,297.6564675428116,62.51226207324933,0
1,25,0,1,160.0,1.0,7135.64,589.828639179945,98.17989856591713,1
1,21,1,3,146.0,1.0,469.1400000000003,589.828639179945,62.51226207324933,1
1,2,2,2,144.0,1.0,7517.5,589.828639179945,116.01371681225102,0
1,11,0,3,282.0,1.0,919.8400000000001,297.6564675428116,44.67844382691544,0
1,5,0,0,44.0,1.0,8013.63,882.0008108170784,80.34608031958322,0
1,30,2,1,97.0,1.0,2791.2,589.828639179945,80.34608031958322,2
0,26,1,2,107.0,1.0,1777.38,882.0008108170784,98.17989856591713,1
1,25,1,2,265.0,1.0,7749.14,297.6564675428116,116.01371681225102,1
1,11,2,4,56.0,1.0,4516.76,589.828639179945,116.01371681225102,0
1,1,2,2,91.0,1.0,2016.02,297.6564675428116,116.01371681225102,0
2,29,0,3,88.0,1.0,1959.52,589.828639179945,44.67844382691544,1
1,18,2,2,138.0,1.0,3876.61,882.0008108170784,116.01371681225102,1
1,36,1,3,136.0,1.0,1790.27,297.6564675428116,44.67844382691544,2
1,38,0,3,249.0,1.0,711.4700000000003,297.6564675428116,62.51226207324933,2
1,14,0,0,235.0,1.0,12154.66,297.6564675428116,62.51226207324933,0
1,13,0,3,36.0,1.0,1546.2200000000003,589.828639179945,44.67844382691544,0
1,18,0,0,88.0,1.0,7208.15,297.6564675428116,80.34608031958322,1
0,43,2,1,53.0,1.0,9267.32,589.828639179945,98.17989856591713,2
1,9,2,2,36.0,1.0,6485.78,589.828639179945,116.01371681225102,0
1,41,0,2,279.0,1.0,3984.38,882.0008108170784,116.01371681225102,2
1,8,0,1,47.0,1.0,412.77999999999975,297.6564675428116,98.17989856591713,0
0,7,2,2,172.0,1.0,4795.65,589.828639179945,98.17989856591713,0
0,33,1,3,105.0,1.0,246.5699999999997,589.828639179945,62.51226207324933,2
1,28,0,3,168.0,1.0,1058.13,297.6564675428116,44.67844382691544,1
1,27,2,2,78.0,1.0,6631.5,589.828639179945,98.17989856591713,1
1,13,2,3,260.0,1.0,1661.6800000000003,297.6564675428116,44.67844382691544,0
0,29,2,2,59.0,1.0,5504.01,882.0008108170784,98.17989856591713,1
1,28,0,3,88.0,1.0,312.1899999999996,882.0008108170784,44.67844382691544,1
0,14,1,2,149.0,1.0,2445.58,297.6564675428116,116.01371681225102,0
1,28,0,0,181.0,1.0,10862.99,297.6564675428116,98.17989856591713,1
1,30,2,2,12.0,1.0,5414.87,589.828639179945,98.17989856591713,2
1,25,0,2,127.0,1.0,3919.44,297.6564675428116,98.17989856591713,1
1,28,1,1,92.0,1.0,7315.34,882.0008108170784,98.17989856591713,1
1,26,0,1,58.0,1.0,3740.73,297.6564675428116,80.34608031958322,1
1,12,0,3,227.0,1.0,465.6300000000001,297.6564675428116,44.67844382691544,0
1,25,2,0,170.0,1.0,9992.36,882.0008108170784,98.17989856591713,1
1,23,0,2,139.0,1.0,5141.19,882.0008108170784,98.17989856591713,1
1,18,0,0,128.0,1.0,5326.68,297.6564675428116,62.51226207324933,1
1,33,1,3,79.0,1.0,1636.3199999999997,589.828639179945,44.67844382691544,2
1,9,1,2,178.0,1.0,7932.41,882.0008108170784,116.01371681225102,0
1,11,2,1,114.0,1.0,3927.69,297.6564675428116,98.17989856591713,0
1,6,0,3,45.0,1.0,588.5,297.6564675428116,62.51226207324933,0
0,4,1,1,60.0,1.0,8517.95,882.0008108170784,62.51226207324933,0
0,30,1,2,168.0,1.0,2401.59,882.0008108170784,116.01371681225102,2
1,8,1,3,114.0,1.0,6776.41,297.6564675428116,44.67844382691544,0
1,30,1,0,140.0,1.0,5529.92,882.0008108170784,80.34608031958322,2
2,40,1,0,52.0,1.0,9009.42,882.0008108170784,80.34608031958322,2
1,10,1,1,57.0,1.0,5994.87,882.0008108170784,98.17989856591713,0
1,33,2,2,119.0,1.0,5468.58,297.6564675428116,116.01371681225102,2
1,29,0,1,142.0,1.0,5677.52,882.0008108170784,80.34608031958322,1
0,35,3,0,158.0,1.0,14180.21,589.828639179945,80.34608031958322,2
0,14,2,0,189.0,1.0,9895.1,589.828639179945,80.34608031958322,0
2,3,1,1,111.0,1.0,2232.84,297.6564675428116,80.34608031958322,0
1,12,0,2,42.0,1.0,7739.54,589.828639179945,98.17989856591713,0
0,26,1,3,68.0,1.0,431.15999999999985,882.0008108170784,44.67844382691544,1
1,43,0,4,53.0,1.0,6044.93,589.828639179945,98.17989856591713,2
1,1,0,3,161.0,1.0,922.1900000000005,297.6564675428116,44.67844382691544,0
1,36,0,1,55.0,1.0,447.52999999999975,297.6564675428116,80.34608031958322,2
1,19,2,0,273.0,1.0,10778.35,589.828639179945,80.34608031958322,1
1,37,2,1,177.0,1.0,2051.25,297.6564675428116,80.34608031958322,2
1,18,0,2,142.0,1.0,1038.9099999999994,297.6564675428116,116.01371681225102,1
0,11,1,2,72.0,1.0,6854.61,589.828639179945,80.34608031958322,0
1,4,0,3,157.0,1.0,619.8599999999997,297.6564675428116,44.67844382691544,0
1,35,1,0,84.0,1.0,11320.83,882.0008108170784,62.51226207324933,2
1,6,1,0,133.0,1.0,14510.8,882.0008108170784,98.17989856591713,0
1,21,2,1,70.0,1.0,5103.67,882.0008108170784,98.17989856591713,1
1,28,2,0,45.0,1.0,13793.53,297.6564675428116,98.17989856591713,1
1,23,2,1,199.0,1.0,2403.39,297.6564675428116,80.34608031958322,1
1,25,2,2,96.0,1.0,3075.97,882.0008108170784,98.17989856591713,1
1,0,2,3,52.0,1.0,7835.4,882.0008108170784,62.51226207324933,0
1,26,1,3,84.0,1.0,414.4300000000003,297.6564675428116,44.67844382691544,1
1,33,1,1,135.0,1.0,6116.8,297.6564675428116,80.34608031958322,2
1,30,0,2,80.0,1.0,6067.62,882.0008108170784,116.01371681225102,2
1,39,1,1,29.000000000000014,1.0,7341.43,589.828639179945,98.17989856591713,2
0,29,2,3,128.0,1.0,1240.71,297.6564675428116,44.67844382691544,1
1,23,0,3,125.0,1.0,1454.08,297.6564675428116,44.67844382691544,1
1,8,1,3,63.0,1.0,1476.9099999999999,589.828639179945,44.67844382691544,0
1,25,1,3,131.0,1.0,1943.13,882.0008108170784,44.67844382691544,1
1,24,2,3,244.0,1.0,1719.9700000000003,297.6564675428116,62.51226207324933,1
1,12,0,0,220.0,1.0,832.8199999999997,882.0008108170784,98.17989856591713,0
1,40,2,1,34.0,1.0,7696.16,297.6564675428116,62.51226207324933,2
0,5,2,4,74.0,1.0,7004.63,589.828639179945,116.01371681225102,0
1,7,3,2,159.0,1.0,6385.69,297.6564675428116,116.01371681225102,0
1,6,2,1,176.0,1.0,5472.03,589.828639179945,62.51226207324933,0
1,27,1,1,54.0,1.0,8602.22,882.0008108170784,62.51226207324933,1
1,23,2,3,179.0,1.0,162.52999999999975,882.0008108170784,44.67844382691544,1
0,39,2,1,159.0,1.0,9370.9,589.828639179945,80.34608031958322,2
0,26,2,1,63.0,1.0,8570.82,297.6564675428116,98.17989856591713,1
0,6,0,1,100.0,1.0,522.0799999999999,297.6564675428116,80.34608031958322,0
1,15,0,1,61.00000000000001,1.0,836.6700000000001,297.6564675428116,62.51226207324933,1
0,36,1,3,179.0,1.0,364.72000000000025,882.0008108170784,44.67844382691544,2
1,42,1,0,144.0,1.0,8557.32,297.6564675428116,62.51226207324933,2
1,13,0,3,202.0,1.0,1579.5699999999997,589.828639179945,44.67844382691544,0
1,5,1,3,171.0,1.0,129.28999999999996,882.0008108170784,62.51226207324933,0
1,5,2,0,34.0,1.0,6474.41,589.828639179945,80.34608031958322,0
1,31,0,0,277.0,1.0,7487.79,589.828639179945,98.17989856591713,2
1,14,1,1,172.0,1.0,7986.63,882.0008108170784,98.17989856591713,0
1,16,0,0,125.0,1.0,7322.01,297.6564675428116,116.01371681225102,1
1,29,0,0,145.0,1.0,9929.43,589.828639179945,62.51226207324933,1
1,2,1,3,68.0,1.0,1830.98,297.6564675428116,44.67844382691544,0
0,11,0,1,27.999999999999986,1.0,3012.31,589.828639179945,62.51226207324933,0
1,17,2,0,137.0,1.0,7198.8,297.6564675428116,62.51226207324933,1
1,2,1,0,113.0,1.0,10980.38,882.0008108170784,116.01371681225102,0
0,13,1,3,187.0,1.0,868.3500000000004,297.6564675428116,44.67844382691544,0
0,41,1,2,39.0,1.0,3773.29,589.828639179945,116.01371681225102,2
1,40,0,0,60.0,1.0,6697.77,882.0008108170784,116.01371681225102,2
1,41,2,0,281.0,1.0,9410.99,589.828639179945,62.51226207324933,2
1,13,2,1,58.0,1.0,6213.32,589.828639179945,62.51226207324933,0
1,15,1,3,115.0,1.0,368.77999999999975,297.6564675428116,44.67844382691544,1
0,3,1,3,63.0,1.0,1663.31,589.828639179945,62.51226207324933,0
1,10,0,0,148.0,1.0,711.6599999999999,882.0008108170784,98.17989856591713,0
0,20,2,2,38.0,1.0,2403.25,297.6564675428116,116.01371681225102,1
0,41,1,2,73.0,1.0,5957.37,882.0008108170784,80.34608031958322,2
1,28,1,3,58.0,1.0,801.0100000000002,882.0008108170784,44.67844382691544,1
0,3,0,1,136.0,1.0,5711.71,882.0008108170784,80.34608031958322,0
1,0,2,3,13.0,1.0,928.3299999999999,589.828639179945,44.67844382691544,0
0,34,1,1,243.0,1.0,7365.28,882.0008108170784,80.34608031958322,2
1,26,1,2,165.0,1.0,5839.38,297.6564675428116,80.34608031958322,1
0,12,2,1,155.0,1.0,5116.98,882.0008108170784,44.67844382691544,0
1,39,0,2,111.0,1.0,3641.07,589.828639179945,116.01371681225102,2
1,10,0,0,223.0,1.0,1352.19,589.828639179945,116.01371681225102,0
1,14,2,0,141.0,1.0,7299.86,882.0008108170784,62.51226207324933,0
1,9,0,3,176.0,1.0,1503.56,589.828639179945,44.67844382691544,0
1,5,0,2,17.0,1.0,5943.13,297.6564675428116,116.01371681225102,0
1,22,2,1,167.0,1.0,895.6599999999999,589.828639179945,98.17989856591713,1
0,19,1,0,10.0,1.0,5669.1,589.828639179945,116.01371681225102,1
1,17,2,3,82.0,1.0,1061.9600000000005,882.0008108170784,44.67844382691544,1
1,30,1,3,160.0,1.0,1592.94,297.6564675428116,44.67844382691544,2
1,42,2,0,34.0,1.0,6171.89,589.828639179945,80.34608031958322,2
1,8,1,2,157.0,1.0,5987.67,589.828639179945,98.17989856591713,0
1,41,2,0,37.0,1.0,14783.33,589.828639179945,116.01371681225102,2
0,9,1,2,93.0,1.0,4708.29,882.0008108170784,116.01371681225102,0
1,18,2,3,82.0,1.0,1806.0,297.6564675428116,44.67844382691544,1
1,21,2,0,161.0,1.0,13240.72,589.828639179945,98.17989856591713,1
0,40,1,3,84.0,1.0,1196.0699999999997,882.0008108170784,62.51226207324933,2
1,24,1,3,73.0,1.0,1408.0699999999997,589.828639179945,62.51226207324933,1
1,13,0,3,263.0,1.0,271.77999999999975,882.0008108170784,44.67844382691544,0
1,25,0,4,148.0,1.0,9419.27,882.0008108170784,80.34608031958322,1
1,9,1,1,213.0,1.0,9551.64,297.6564675428116,80.34608031958322,0
1,5,1,1,159.0,1.0,1070.4700000000003,882.0008108170784,80.34608031958322,0
1,27,0,1,120.0,1.0,9374.24,882.0008108170784,80.34608031958322,1
0,6,2,2,96.0,1.0,4253.18,297.6564675428116,116.01371681225102,0
1,28,0,4,112.0,1.0,6981.03,297.6564675428116,98.17989856591713,1
1,33,2,0,48.0,1.0,10483.93,589.828639179945,98.17989856591713,2
1,10,2,0,68.0,1.0,9588.07,882.0008108170784,62.51226207324933,0
1,10,0,0,106.0,1.0,1238.1099999999997,297.6564675428116,80.34608031958322,0
1,36,1,3,23.0,1.0,1244.9300000000003,297.6564675428116,44.67844382691544,2
1,7,1,3,169.0,1.0,1040.25,882.0008108170784,44.67844382691544,0
1,19,1,2,282.0,1.0,5757.67,589.828639179945,116.01371681225102,1
1,28,2,3,183.0,1.0,1544.88,589.828639179945,44.67844382691544,1
1,12,0,0,102.0,1.0,8839.67,589.828639179945,62.51226207324933,0
0,24,2,2,178.0,1.0,6239.89,297.6564675428116,98.17989856591713,1
1,24,1,0,87.0,1.0,9073.17,589.828639179945,116.01371681225102,1
1,13,0,2,108.0,1.0,7561.33,589.828639179945,116.01371681225102,0
0,13,1,3,235.0,1.0,694.0299999999997,297.6564675428116,44.67844382691544,0
0,20,2,1,81.0,1.0,2276.57,882.0008108170784,80.34608031958322,1
0,35,0,1,169.0,1.0,2791.12,882.0008108170784,62.51226207324933,2
1,0,2,1,139.0,1.0,9808.97,589.828639179945,62.51226207324933,0
1,37,0,2,171.0,1.0,6324.09,882.0008108170784,98.17989856591713,2
1,28,0,0,142.0,1.0,13406.0,882.0008108170784,116.01371681225102,1
1,33,1,2,27.999999999999986,1.0,3140.79,297.6564675428116,116.01371681225102,2
0,11,2,0,45.0,1.0,10357.26,297.6564675428116,62.51226207324933,0
0,27,1,3,247.0,1.0,461.8299999999999,297.6564675428116,44.67844382691544,1
1,30,0,1,95.0,1.0,5670.0,297.6564675428116,98.17989856591713,2
0,1,1,2,36.0,1.0,4040.32,297.6564675428116,116.01371681225102,0
1,1,1,3,238.0,1.0,220.51000000000022,882.0008108170784,44.67844382691544,0
1,27,2,2,75.0,1.0,3634.76,589.828639179945,98.17989856591713,1
0,4,2,1,96.0,1.0,7180.48,882.0008108170784,80.34608031958322,0
0,23,2,2,37.0,1.0,1389.71,297.6564675428116,116.01371681225102,1
0,4,0,2,70.0,1.0,5002.7,297.6564675428116,116.01371681225102,0
1,8,0,3,67.0,1.0,9239.12,297.6564675428116,44.67844382691544,0
1,22,0,3,86.0,1.0,666.4200000000001,589.828639179945,44.67844382691544,1
0,4,1,0,116.0,1.0,11351.64,882.0008108170784,80.34608031958322,0
1,11,0,1,37.0,1.0,7234.15,297.6564675428116,80.34608031958322,0
1,7,1,1,127.0,1.0,2049.51,882.0008108170784,62.51226207324933,0
1,27,0,0,114.0,1.0,8865.27,589.828639179945,116.01371681225102,1
1,0,1,3,176.0,1.0,3908.47,589.828639179945,44.67844382691544,0
1,39,0,1,264.0,1.0,5587.44,297.6564675428116,44.67844382691544,2
1,25,2,1,118.0,1.0,438.75,882.0008108170784,80.34608031958322,1
1,31,2,3,48.0,1.0,609.6000000000004,589.828639179945,62.51226207324933,2
0,17,1,2,39.0,1.0,2393.73,589.828639179945,116.01371681225102,1
0,18,1,2,45.0,1.0,3914.84,297.6564675428116,98.17989856591713,1
1,11,1,3,70.0,1.0,818.3599999999997,882.0008108170784,62.51226207324933,0
1,39,1,3,100.0,1.0,304.4399999999996,882.0008108170784,44.67844382691544,2
0,30,2,0,48.0,1.0,9553.42,589.828639179945,62.51226207324933,2
0,15,1,1,56.0,1.0,3034.67,589.828639179945,98.17989856591713,1
1,17,0,1,138.0,1.0,5515.32,589.828639179945,80.34608031958322,1
1,35,1,0,84.0,1.0,1677.0100000000002,589.828639179945,62.51226207324933,2
1,20,1,2,131.0,1.0,4055.55,589.828639179945,98.17989856591713,1
1,36,0,0,53.0,1.0,9899.94,882.0008108170784,62.51226207324933,2
1,24,1,3,129.0,1.0,756.7399999999998,297.6564675428116,44.67844382691544,1
1,33,1,1,247.0,1.0,2620.74,589.828639179945,80.34608031958322,2
1,32,0,0,161.0,1.0,11090.24,297.6564675428116,62.51226207324933,2
1,43,0,2,79.0,1.0,2174.16,297.6564675428116,116.01371681225102,2
0,41,1,1,160.0,1.0,7854.1,882.0008108170784,80.34608031958322,2
0,28,1,1,163.0,1.0,8253.65,297.6564675428116,80.34608031958322,1
1,40,3,3,137.0,1.0,874.1499999999996,297.6564675428116,44.67844382691544,2
2,30,3,0,26.0,1.0,6043.25,589.828639179945,62.51226207324933,2
1,5,1,1,107.0,1.0,2766.12,589.828639179945,62.51226207324933,0
1,10,2,1,179.0,1.0,8171.26,882.0008108170784,98.17989856591713,0
1,34,0,0,100.0,1.0,5401.21,882.0008108170784,62.51226207324933,2
1,22,2,3,142.0,1.0,3548.02,589.828639179945,62.51226207324933,1
2,32,2,3,36.0,1.0,160.82999999999993,882.0008108170784,62.51226207324933,2
0,32,1,3,107.0,1.0,752.25,882.0008108170784,44.67844382691544,2
0,20,2,1,176.0,1.0,2459.84,882.0008108170784,80.34608031958322,1
0,12,1,1,21.0,1.0,469.1199999999999,589.828639179945,80.34608031958322,0
0,24,2,0,79.0,1.0,8441.61,297.6564675428116,98.17989856591713,1
1,32,2,1,168.0,1.0,3806.16,297.6564675428116,98.17989856591713,2
1,1,0,1,77.0,1.0,6133.41,882.0008108170784,80.34608031958322,0
1,18,1,0,181.0,1.0,8802.97,297.6564675428116,80.34608031958322,1
0,15,2,0,127.0,1.0,14881.77,297.6564675428116,116.01371681225102,1
1,7,0,2,135.0,1.0,1106.3399999999997,589.828639179945,116.01371681225102,0
0,14,2,2,30.0,1.0,5005.33,882.0008108170784,98.17989856591713,0
1,27,1,2,90.0,1.0,7949.03,297.6564675428116,98.17989856591713,1
1,39,0,3,65.0,1.0,259.77000000000044,589.828639179945,44.67844382691544,2
1,37,0,1,240.0,1.0,2114.3,297.6564675428116,80.34608031958322,2
1,13,0,1,66.0,1.0,5495.3,297.6564675428116,80.34608031958322,0
1,14,1,0,94.0,1.0,8461.46,297.6564675428116,80.34608031958322,0
0,38,2,2,292.0,1.0,6870.84,589.828639179945,80.34608031958322,2
1,22,1,1,201.0,1.0,5058.83,882.0008108170784,80.34608031958322,1
1,38,1,1,296.0,1.0,8885.0,297.6564675428116,62.51226207324933,2
1,0,2,3,49.0,1.0,530.8099999999995,589.828639179945,44.67844382691544,0
1,33,0,3,85.0,1.0,9379.53,882.0008108170784,44.67844382691544,2
1,26,1,2,180.0,1.0,6475.13,297.6564675428116,98.17989856591713,1
1,23,1,1,22.0,1.0,319.03999999999996,882.0008108170784,62.51226207324933,1
1,31,2,0,168.0,1.0,5298.85,882.0008108170784,80.34608031958322,2
1,34,2,3,102.0,1.0,490.5699999999997,589.828639179945,44.67844382691544,2
1,14,0,0,259.0,1.0,11310.27,589.828639179945,116.01371681225102,0
1,39,0,2,45.0,1.0,3988.75,589.828639179945,98.17989856591713,2
1,3,0,2,155.0,1.0,7484.32,297.6564675428116,80.34608031958322,0
0,38,2,2,211.0,1.0,4815.11,589.828639179945,98.17989856591713,2
1,28,1,1,207.0,1.0,5963.1,589.828639179945,80.34608031958322,1
1,41,0,0,94.0,1.0,10427.0,297.6564675428116,80.34608031958322,2
0,14,0,3,195.0,1.0,296.47000000000025,297.6564675428116,44.67844382691544,0
1,18,0,0,105.0,1.0,1100.06,297.6564675428116,116.01371681225102,1
1,36,2,3,238.0,1.0,910.2600000000002,882.0008108170784,44.67844382691544,2
1,40,1,0,123.0,1.0,6684.34,882.0008108170784,62.51226207324933,2
1,2,0,0,88.0,1.0,8524.09,297.6564675428116,80.34608031958322,0
1,30,0,2,84.0,1.0,5126.65,882.0008108170784,98.17989856591713,2
1,41,1,3,94.0,1.0,873.8900000000003,297.6564675428116,44.67844382691544,2
1,24,1,2,136.0,1.0,7059.77,882.0008108170784,98.17989856591713,1
1,10,0,0,240.0,1.0,11991.24,589.828639179945,98.17989856591713,0
1,8,0,3,199.0,1.0,8086.04,589.828639179945,44.67844382691544,0
1,35,0,0,167.0,1.0,12626.49,882.0008108170784,116.01371681225102,2
1,17,3,2,127.0,1.0,1730.2799999999997,589.828639179945,116.01371681225102,1
1,25,1,1,27.999999999999986,1.0,3143.17,297.6564675428116,80.34608031958322,1
1,19,0,3,146.0,1.0,1242.4899999999998,882.0008108170784,62.51226207324933,1
0,6,1,2,173.0,1.0,1886.3599999999997,882.0008108170784,98.17989856591713,0
1,34,1,3,131.0,1.0,416.8900000000003,589.828639179945,44.67844382691544,2
1,10,1,2,113.0,1.0,5929.08,589.828639179945,98.17989856591713,0
1,25,2,3,72.0,1.0,479.0799999999999,589.828639179945,44.67844382691544,1
0,28,2,0,32.0,1.0,5862.99,297.6564675428116,62.51226207324933,1
1,37,1,3,91.0,1.0,797.1000000000004,589.828639179945,62.51226207324933,2
1,42,0,2,147.0,1.0,7287.94,589.828639179945,116.01371681225102,2
0,17,2,1,95.0,1.0,5624.86,589.828639179945,98.17989856591713,1
0,39,1,1,10.0,1.0,2988.41,882.0008108170784,80.34608031958322,2
1,18,0,1,185.0,1.0,2712.96,589.828639179945,98.17989856591713,1
1,7,2,3,88.0,1.0,1433.6599999999999,589.828639179945,44.67844382691544,0
1,24,2,0,34.0,1.0,7336.56,297.6564675428116,62.51226207324933,1
1,30,0,3,210.0,1.0,475.6300000000001,882.0008108170784,44.67844382691544,2
1,18,1,0,89.0,1.0,11698.15,297.6564675428116,116.01371681225102,1
0,14,2,3,157.0,1.0,1034.3499999999995,589.828639179945,44.67844382691544,0
1,31,0,0,15.0,1.0,12042.79,589.828639179945,116.01371681225102,2
1,8,2,3,143.0,1.0,518.54,589.828639179945,44.67844382691544,0
1,37,0,3,139.0,1.0,1258.9300000000003,297.6564675428116,44.67844382691544,2
1,20,0,0,90.0,1.0,9127.65,297.6564675428116,116.01371681225102,1
1,13,0,1,50.0,1.0,4471.05,882.0008108170784,62.51226207324933,0
1,11,2,1,61.00000000000001,1.0,6214.54,297.6564675428116,62.51226207324933,0
0,25,1,3,58.0,1.0,1187.0400000000004,297.6564675428116,44.67844382691544,1
1,5,2,0,205.0,1.0,354.89999999999964,297.6564675428116,62.51226207324933,0
